Название видеоролика;Описание;Количество просмотров;Url видеоролика
художественная гимнастика Алена 5 лет;;10861;https://www.youtube.com/watch?v=MY4ZFolpwUY
художественная гимнастики-акробатика;;1177;https://www.youtube.com/watch?v=KNuOgNPncds
Тренировка художественная гимнастика.Иркутск.Вымпел.;В художественной гимнастике широко применяются упражнения с различными предметами: малым и средним мячом,...;387;https://www.youtube.com/watch?v=6hKZHnoCbIU
"Фестиваль Детской Художественной гимнастики ""АЛИНА 2017"" Кукловод";;6834;https://www.youtube.com/watch?v=n5rW79Dw67Y
Художественная гимнастика Нальчик Битиева А.В. 2017 год;Художественная гимнастика Нальчик.;1416;https://www.youtube.com/watch?v=EdPSmhKuDRQ
"Художественная гимнастика. Соревнования в клубе ""Альтаир"". Декабрь 2015. Часть 3. Выступления";"Русские Матрешечки. Девочки выступают на клубных соревнованиях по художественной гимнастике. КХГ ""Альтаир""...";17658;https://www.youtube.com/watch?v=SWjtMjgYkDw
Художественная гимнастика Красивое выступление;Художественная гимнастика Красивое выступление. Рябова Анастасия - очень талантливая девочка, помимо...;4408;https://www.youtube.com/watch?v=lx4guUwRw6M
Художественная гимнастика /Один год тренировок по ХГ/ детская гимнастика/ RHYTHMIC GYMNASTICS;Каких результатов можно достичь за 1 год тренировок по художественной гимнастике? Смотрите в этом видео....;173;https://www.youtube.com/watch?v=q6u_iPYay58
Гимн художественной гимнастики;Нарезки выступлений детей на соревнованиях по художественной гимнастике, собранных в один клип под гимн...;5321;https://www.youtube.com/watch?v=9ox8nqAviPo
Музыка для художественной гимнастики;Время - 1:32 Шматко Полина.;8929;https://www.youtube.com/watch?v=Ym1fafepZKo
Тренировка младшей группы по художественной гимнастике на Пилютова 22.11;Запись прямой трансляции тренировки по художественной гимнастике младшей группы 3-5 лет. Детская школа...;2013;https://www.youtube.com/watch?v=E94EXVXzLNY
Художественная гимнастика / Первенство г.Кстово /Награждение №2;Награждение гимнасток, выступавших во второй части на Открытом первенстве по художественной гимнастике...;20743;https://www.youtube.com/watch?v=PQ7BpvoUyy8
